Frequency (MHz),Ground Data (Watts),Sky Data (Watts),Source Data (Watts),Original Receiver Temperature (Tr) (K),Corrected Receiver Temperature (Tr) (K),Source Temperature (Ts) (K),Brightness Temperature (K)
1420.83203125,6.0394862937638e-07,1.3963683610559392e-07,1.584893192461114e-07,83.71811409521226,83.71811409521226,11.977904948904055,6.192971327337251
1420.8359375,6.025595860743574e-07,1.3835663789717797e-07,1.5703628043335533e-07,82.92535321014147,82.92535321014147,11.870873655177746,6.085940033610942
1420.83984375,6.025595860743574e-07,1.3963683610559392e-07,1.5776112696993466e-07,83.98432115062342,83.98432115062342,11.549801355282924,5.76486773371612
1420.84375,6.025595860743574e-07,1.3867558288718896e-07,1.555965631605075e-07,83.18863481096288,83.18863481096288,10.760640906633967,4.975707285067163
1420.84765625,6.0394862937638e-07,1.3963683610559392e-07,1.5703628043335533e-07,83.71811409521226,83.71811409521226,11.054718297228675,5.269784675661871
1420.8515625,6.053408747539136e-07,1.3899526312133526e-07,1.559552502826954e-07,82.92535321014145,82.92535321014145,10.728515692655705,4.943582071088901
1420.85546875,6.067363295885053e-07,1.3963683610559392e-07,1.559552502826954e-07,83.18863481096288,83.18863481096288,10.306010281342878,4.5210766597760745
1420.859375,6.053408747539136e-07,1.3963683610559392e-07,1.555965631605075e-07,83.45288688221434,83.45288688221434,10.109681451044679,4.324747829477875
1420.86328125,6.067363295885053e-07,1.393156802945302e-07,1.5523870099580817e-07,82.92535321014145,82.92535321014145,10.049387236041284,4.26445361447448
1420.8671875,6.081350012787183e-07,1.3867558288718896e-07,1.545254439538414e-07,82.14128495256297,82.14128495256297,9.959772520237152,4.174838898670348
1420.87109375,6.081350012787183e-07,1.3835663789717797e-07,1.538154640303034e-07,81.88183909934263,81.88183909934263,9.707457951970895,3.922524330404091
1420.875,6.053408747539136e-07,1.3995873225726177e-07,1.545254439538414e-07,83.71811409521212,83.71811409521212,9.233658875344375,3.448725253777571
1420.87890625,6.081350012787183e-07,1.3835663789717797e-07,1.5275660582380732e-07,81.88183909934263,81.88183909934263,9.042541908013689,3.257608286446885
1420.8828125,6.081350012787183e-07,1.393156802945302e-07,1.538154640303034e-07,82.66303743755587,82.66303743755587,9.123847952924635,3.338914331357831
1420.88671875,6.109420249055721e-07,1.4092887984218748e-07,1.548816618912481e-07,83.45288688221426,83.45288688221426,8.75735231600342,2.972418694436616
1420.890625,6.137620051647946e-07,1.4125375446227541e-07,1.56675107010815e-07,83.18863481096264,83.18863481096264,9.627977913730277,3.843044292163473
1420.89453125,6.165950018614823e-07,1.415793779957081e-07,1.555965631605075e-07,82.92535321014145,82.92535321014145,8.705123401971022,2.9201897804042183
1420.8984375,6.151768727098684e-07,1.4190575216890925e-07,1.559552502826954e-07,83.45288688221423,83.45288688221423,8.757352316003434,2.97241869443663
1420.90234375,6.165950018614823e-07,1.4190575216890925e-07,1.56675107010815e-07,83.18863481096275,83.18863481096275,9.178551402172957,3.393617780606153
1420.90625,6.137620051647946e-07,1.4125375446227541e-07,1.559552502826954e-07,83.18863481096264,83.18863481096264,9.178551402172957,3.393617780606153
1420.91015625,6.180164001384151e-07,1.425607593602188e-07,1.57398286446622e-07,83.45288688221437,83.45288688221437,9.206054393055098,3.421120771488294
1420.9140625,6.194410750767818e-07,1.425607593602188e-07,1.57398286446622e-07,83.18863481096263,83.18863481096263,9.178551402172971,3.393617780606167
1420.91796875,6.223002851691589e-07,1.432187899273544e-07,1.5776112696993466e-07,83.18863481096288,83.18863481096288,8.954613088105006,3.169679466538202
1420.921875,6.251726927756862e-07,1.438798578255845e-07,1.5812480392703843e-07,83.18863481096263,83.18863481096263,8.731189817867502,2.9462561963006983
1420.92578125,6.251726927756862e-07,1.4354894333536558e-07,1.5885467485977776e-07,82.92535321014145,82.92535321014145,9.374933866838049,3.590000245271245
1420.9296875,6.280583588133173e-07,1.4421153515248695e-07,1.5885467485977776e-07,82.9253532101417,82.9253532101417,8.927879656142679,3.142946034575875
1420.93359375,6.30957344480193e-07,1.4354894333536558e-07,1.5776112696993466e-07,81.88183909934284,81.88183909934284,8.601809411471564,2.81687578990476
1420.9375,6.280583588133173e-07,1.4421153515248695e-07,1.5922087270511716e-07,82.9253532101417,82.9253532101417,9.151149416513903,3.3662157949470988
1420.94140625,6.338697112569269e-07,1.438798578255845e-07,1.5776112696993466e-07,81.62334079229007,81.62334079229007,8.3572636635364,2.5723300419695967
1420.9453125,6.353309318517436e-07,1.452111617587742e-07,1.5922087270511716e-07,82.40168287990647,82.40168287990647,8.432356704132204,2.6474230825653997
1420.94921875,6.367955209079156e-07,1.4487718535447616e-07,1.584893192461114e-07,81.88183909934284,81.88183909934284,8.163101896811028,2.3781682752442244
1420.953125,6.382634861905488e-07,1.452111617587742e-07,1.5885467485977776e-07,81.88183909934276,81.88183909934276,8.163101896810915,2.3781682752441107
1420.95703125,6.412095765851616e-07,1.452111617587742e-07,1.584893192461114e-07,81.36578553145694,81.36578553145694,7.8973164866576155,2.1123828650908116
1420.9609375,6.397348354826482e-07,1.4487718535447616e-07,1.5885467485977776e-07,81.36578553145695,81.36578553145695,8.332415196564085,2.5474815749972812
1420.96484375,6.412095765851616e-07,1.458814260275349e-07,1.5812480392703843e-07,81.88183909934284,81.88183909934284,7.291724640094628,1.5067910185278244
1420.96875,6.456542290346556e-07,1.452111617587742e-07,1.5812480392703843e-07,80.59873344238633,80.59873344238633,7.612303354255204,1.8273697326883998
1420.97265625,6.426877173170195e-07,1.4621771744567184e-07,1.5812480392703843e-07,81.88183909934284,81.88183909934284,7.075131453891231,1.2901978323244272
1420.9765625,6.471426157485831e-07,1.4554590805819668e-07,1.57398286446622e-07,80.59873344238646,80.59873344238646,6.97064309031245,1.185709468745646
1420.98046875,6.501296903430902e-07,1.458814260275349e-07,1.5776112696993466e-07,80.34490591958043,80.34490591958043,6.949972912182062,1.1650392906152582
1420.984375,6.486344335482388e-07,1.452111617587742e-07,1.57398286446622e-07,80.09199935586862,80.09199935586862,7.141508913832325,1.3565752922655214
1420.98828125,6.501296903430902e-07,1.4554590805819668e-07,1.5776112696993466e-07,80.09199935586882,80.09199935586882,7.141508913832155,1.356575292265351
1420.9921875,6.486344335482388e-07,1.445439770745928e-07,1.5631476426409537e-07,79.58893178675785,79.58893178675785,6.888410951467378,1.1034773299005742
1420.99609375,6.531305526474723e-07,1.4421153515248695e-07,1.548816618912481e-07,78.59365912358116,78.59365912358116,6.185045714008041,0.4001120924412369
1421.0,6.637430704019089e-07,1.5205475297324956e-07,1.6368165214278085e-07,82.66303743755604,82.66303743755604,6.70317288510293,0.9182392635361261
1421.00390625,6.531305526474723e-07,1.4554590805819668e-07,1.5631476426409537e-07,79.58893178675795,79.58893178675795,6.258685353475784,0.4737517319089797
1421.0078125,6.591738952443213e-07,1.46554784095591e-07,1.584893192461114e-07,79.33876218800515,79.33876218800515,6.868038652546531,1.083105030979727
1421.01171875,6.622165037017623e-07,1.485935642287006e-07,1.5885467485977776e-07,80.34490591958019,80.34490591958019,5.89348217054571,0.10854854897890576
1421.015625,6.652731562017413e-07,1.4927944095789974e-07,1.606941253012879e-07,80.34490591958043,80.34490591958043,6.525916463358882,0.7409828417920785
1421.01953125,6.714288529259523e-07,1.5066070661867418e-07,1.6218100973589298e-07,80.34490591958033,80.34490591958033,6.525916463358868,0.7409828417920643
1421.0234375,6.729766562843181e-07,1.5205475297324956e-07,1.6292960326397213e-07,81.10916884468719,81.10916884468719,6.15846793035972,0.37353430879291594
1421.02734375,6.776415076106751e-07,1.534616982799294e-07,1.6330519478943344e-07,81.36578553145694,81.36578553145694,5.539762155301645,-0.24517146626515895
1421.03125,6.807693586937411e-07,1.5310874616820304e-07,1.6443717232149307e-07,80.59873344238646,80.59873344238646,6.333399984556962,0.5484663629901583
1421.03515625,6.839116472814293e-07,1.545254439538414e-07,1.6557699634695275e-07,81.10916884468729,81.10916884468729,6.15846793035972,0.37353430879291594
1421.0390625,6.886522963442763e-07,1.5523870099580817e-07,1.671090614310707e-07,80.85348628740182,80.85348628740182,6.564805169832283,0.7798715482654792
1421.04296875,6.918309709189362e-07,1.5631476426409537e-07,1.6634126503701698e-07,81.10916884468729,81.10916884468729,5.523301986485535,-0.26163163508126885
1421.046875,6.902398038402419e-07,1.56675107010815e-07,1.6826740610704672e-07,81.62334079229015,81.62334079229015,6.409210080256855,0.6242764586900513
1421.05078125,6.98232404077172e-07,1.5776112696993466e-07,1.6865530253887424e-07,81.10916884468702,81.10916884468702,5.946258254533518,0.16132463296671418
1421.0546875,6.98232404077172e-07,1.5885467485977776e-07,1.702158508394952e-07,81.88183909934261,81.88183909934261,6.213728770150652,0.4287951485838484
1421.05859375,7.014552984199713e-07,1.5958791472367336e-07,1.690440931643265e-07,81.88183909934287,81.88183909934287,5.148072616889877,-0.636861004676927
1421.0625,7.046930689671467e-07,1.5958791472367336e-07,1.7060823890031244e-07,81.36578553145708,81.36578553145708,5.963978888844707,0.17904526727790326
1421.06640625,7.063175542629615e-07,1.60324539069004e-07,1.7179083871575893e-07,81.62334079229007,81.62334079229007,6.195241150825126,0.41030752925832203
1421.0703125,7.07945784384138e-07,1.6180800376430679e-07,1.7298163592151034e-07,82.40168287990663,82.40168287990663,6.035512655128983,0.2505790335621789
1421.07421875,7.112135136533288e-07,1.6255487557504835e-07,1.7298163592151034e-07,82.4016828799065,82.4016828799065,5.606207737801881,-0.1787258837649226
1421.078125,7.144963260755135e-07,1.6255487557504835e-07,1.7378008287493743e-07,81.88183909934276,81.88183909934276,5.999614905647462,0.21468128408065823
1421.08203125,7.16143410212902e-07,1.6330519478943344e-07,1.7418068733916128e-07,82.14128495256297,82.14128495256297,5.803271576861235,0.01833795529443094
1421.0859375,7.144963260755135e-07,1.6330519478943344e-07,1.7458221529205038e-07,82.40168287990646,82.40168287990646,6.035512655128997,0.25057903356219313
1421.08984375,7.177942912713615e-07,1.6481623915255085e-07,1.7538805018417602e-07,82.92535321014158,82.92535321014158,5.6397975333374575,-0.14513608822934643
1421.09375,7.177942912713615e-07,1.6292960326397213e-07,1.7378008287493743e-07,81.62334079229004,81.62334079229004,5.7687785047732945,-0.01615511679350945
1421.09765625,7.227698036021703e-07,1.651961798229015e-07,1.7498466886246564e-07,82.40168287990647,82.40168287990647,5.17887529739852,-0.6060583241682842
1421.1015625,7.227698036021703e-07,1.6443717232149307e-07,1.7538805018417602e-07,81.88183909934276,81.88183909934276,5.78599348936757,0.0010598678007660567
1421.10546875,7.244359600749906e-07,1.6557699634695275e-07,1.761976046411629e-07,82.40168287990637,82.40168287990637,5.606207737801753,-0.1787258837650505
1421.109375,7.261059574351544e-07,1.6634126503701698e-07,1.7660378206861638e-07,82.66303743755613,82.66303743755613,5.408419940442613,-0.3765136811241909
1421.11328125,7.244359600749906e-07,1.6595869074375615e-07,1.7701089583174203e-07,82.66303743755604,82.66303743755604,5.838018268604017,0.05308464703721327
1421.1171875,7.277798045368242e-07,1.6481623915255085e-07,1.761976046411629e-07,81.36578553145695,81.36578553145695,5.963978888844707,0.17904526727790326
1421.12109375,7.277798045368242e-07,1.6405897731995388e-07,1.7538805018417602e-07,80.85348628740182,80.85348628740182,5.928602126420628,0.14366850485382443
1421.125,7.311390834834172e-07,1.6672472125510626e-07,1.7660378206861638e-07,82.14128495256297,82.14128495256297,5.163445750174972,-0.6214878713918317
1421.12890625,7.277798045368242e-07,1.6481623915255085e-07,1.761976046411629e-07,81.36578553145695,81.36578553145695,5.963978888844707,0.17904526727790326
1421.1328125,7.311390834834172e-07,1.6595869074375615e-07,1.7579236139586932e-07,81.62334079229016,81.62334079229016,5.1327556292449685,-0.6521779923218354
1421.13671875,7.328245331389036e-07,1.671090614310707e-07,1.782378767448089e-07,82.141284952563,82.141284952563,5.80327157686132,0.018337955294516206
1421.140625,7.345138681571151e-07,1.6788040181225607e-07,1.7782794100389227e-07,82.40168287990647,82.40168287990647,5.17887529739852,-0.6060583241682842
1421.14453125,7.328245331389036e-07,1.674942876026438e-07,1.7864875748520516e-07,82.40168287990663,82.40168287990663,5.820613068798821,0.03567944723201677
1421.1484375,7.36207097494736e-07,1.6826740610704672e-07,1.7782794100389227e-07,82.4016828799065,82.4016828799065,4.96594592231834,-0.8189876992484635
1421.15234375,7.36207097494736e-07,1.674942876026438e-07,1.7864875748520516e-07,81.88183909934287,81.88183909934287,5.785993489367584,0.0010598678007802675
1421.15625,7.311390834834172e-07,1.6634126503701698e-07,1.7660378206861638e-07,81.88183909934287,81.88183909934287,5.360223473683845,-0.42471014788295847
1421.16015625,7.328245331389036e-07,1.674942876026438e-07,1.7864875748520516e-07,82.40168287990663,82.40168287990663,5.820613068798821,0.03567944723201677
1421.1640625,7.345138681571151e-07,1.6672472125510626e-07,1.7864875748520516e-07,81.62334079229004,81.62334079229004,6.195241150825055,0.410307529258251
1421.16796875,7.345138681571151e-07,1.6826740610704672e-07,1.782378767448089e-07,82.66303743755601,82.66303743755601,5.194361528531303,-0.590572093035501
1421.171875,7.311390834834172e-07,1.671090614310707e-07,1.782378767448089e-07,82.4016828799065,82.4016828799065,5.820613068798792,0.03567944723198835
1421.17578125,7.328245331389036e-07,1.671090614310707e-07,1.7782794100389227e-07,82.141284952563,82.141284952563,5.589505028802591,-0.19542859276421254
1421.1796875,7.294575102545688e-07,1.671090614310707e-07,1.7741894808901663e-07,82.66303743755601,82.66303743755601,5.408419940442727,-0.37651368112407724
1421.18359375,7.294575102545688e-07,1.6595869074375615e-07,1.7660378206861638e-07,81.88183909934287,81.88183909934287,5.572863388711156,-0.2120702328556483
1421.1875,7.261059574351544e-07,1.6557699634695275e-07,1.761976046411629e-07,82.14128495256297,82.14128495256297,5.589505028802577,-0.19542859276422675
1421.19140625,7.261059574351544e-07,1.651961798229015e-07,1.7579236139586932e-07,81.88183909934284,81.88183909934284,5.5728633887112835,-0.2120702328555204
1421.1953125,7.227698036021703e-07,1.651961798229015e-07,1.761976046411629e-07,82.40168287990647,82.40168287990647,5.820613068798821,0.03567944723201677
1421.19921875,7.227698036021703e-07,1.651961798229015e-07,1.7579236139586932e-07,82.40168287990647,82.40168287990647,5.606207737801782,-0.17872588376502208
1421.203125,7.21107479182899e-07,1.6481623915255085e-07,1.7498466886246564e-07,82.40168287990663,82.40168287990663,5.392295525382011,-0.3926380961847933
1421.20703125,7.194489780036999e-07,1.6481623915255085e-07,1.7579236139586932e-07,82.66303743755601,82.66303743755601,5.838018268604117,0.05308464703731275
1421.2109375,7.16143410212902e-07,1.6368165214278085e-07,1.7418068733916128e-07,82.4016828799065,82.4016828799065,5.606207737801654,-0.17872588376514997
1421.21484375,7.144963260755135e-07,1.6405897731995388e-07,1.7378008287493743e-07,82.92535321014145,82.92535321014145,5.209904715229726,-0.5750289063370779
1421.21875,7.112135136533288e-07,1.6255487557504835e-07,1.7258378919902025e-07,82.4016828799065,82.4016828799065,5.392295525382025,-0.3926380961847791
1421.22265625,7.095777679633887e-07,1.6218100973589298e-07,1.7298163592151034e-07,82.4016828799065,82.4016828799065,5.82061306879892,0.035679447232116246
1421.2265625,7.07945784384138e-07,1.6106456351782697e-07,1.7100153150902864e-07,81.88183909934274,81.88183909934274,5.360223473683874,-0.42471014788293004
1421.23046875,7.030723198838334e-07,1.5922087270511716e-07,1.6982436524617427e-07,81.36578553145708,81.36578553145708,5.751626323399179,-0.033307298167624566
1421.234375,6.98232404077172e-07,1.5812480392703843e-07,1.6788040181225607e-07,81.36578553145695,81.36578553145695,5.32838526126875,-0.45654836029805423
1421.23828125,6.934258060165695e-07,1.5703628043335533e-07,1.671090614310707e-07,81.36578553145696,81.36578553145696,5.5397621553015455,-0.24517146626525843
1421.2421875,6.886522963442763e-07,1.559552502826954e-07,1.6634126503701698e-07,81.36578553145695,81.36578553145695,5.751626323399364,-0.033307298167439825
1421.24609375,6.823386941416697e-07,1.54170045294956e-07,1.6330519478943344e-07,81.10916884468729,81.10916884468729,5.102289025967821,-0.6826445955989833
1421.25,6.854882264526614e-07,1.57398286446622e-07,1.671090614310707e-07,82.92535321014158,82.92535321014158,5.4246036581943,-0.36032996337250367
1421.25390625,6.714288529259523e-07,1.5205475297324956e-07,1.6255487557504835e-07,81.36578553145696,81.36578553145696,5.963978888844721,0.17904526727791747
1421.2578125,6.714288529259523e-07,1.5275660582380732e-07,1.6255487557504835e-07,81.88183909934287,81.88183909934287,5.572863388711184,-0.21207023285561988
1421.26171875,6.714288529259523e-07,1.5205475297324956e-07,1.6218100973589298e-07,81.36578553145696,81.36578553145696,5.75162632339935,-0.033307298167454036
1421.265625,6.652731562017413e-07,1.5170503674593368e-07,1.6106456351782697e-07,82.14128495256297,82.14128495256297,5.3762301301611615,-0.40870349140564244
1421.26953125,6.622165037017623e-07,1.5205475297324956e-07,1.6143585568264852e-07,82.92535321014147,82.92535321014147,5.424603658194272,-0.3603299633725321
1421.2734375,6.591738952443213e-07,1.5170503674593368e-07,1.606941253012879e-07,83.18863481096275,83.18863481096275,5.225505130849157,-0.5594284907176466
1421.27734375,6.531305526474723e-07,1.510080154164148e-07,1.60324539069004e-07,83.71811409521214,83.71811409521214,5.473513482724073,-0.3114201388427311
1421.28125,6.501296903430902e-07,1.4927944095789974e-07,1.584893192461114e-07,82.9253532101417,82.9253532101417,5.4246036581943144,-0.36032996337248946
1421.28515625,6.456542290346556e-07,1.485935642287006e-07,1.5812480392703843e-07,83.18863481096264,83.18863481096264,5.656685209857258,-0.1282484117095457
1421.2890625,6.382634861905488e-07,1.475706533275893e-07,1.5631476426409537e-07,83.71811409521203,83.71811409521203,5.256878750845118,-0.5280548707216859
1421.29296875,6.353309318517436e-07,1.46554784095591e-07,1.56675107010815e-07,83.45288688221413,83.45288688221413,6.108103420546868,0.32316979898006437
1421.296875,6.280583588133173e-07,1.445439770745928e-07,1.538154640303034e-07,83.18863481096287,83.18863481096287,5.656685209857059,-0.12824841170974466
1421.30078125,6.208690342300637e-07,1.438798578255845e-07,1.5240527537972906e-07,83.9843211506232,83.9843211506232,5.272652510546607,-0.5122811110201972
1421.3046875,6.151768727098684e-07,1.425607593602188e-07,1.5170503674593368e-07,83.98432115062316,83.98432115062316,5.707722933242849,-0.07721068832395517
1421.30859375,6.109420249055721e-07,1.4092887984218748e-07,1.4962356560944328e-07,83.45288688221426,83.45288688221426,5.45715014203391,-0.32778347953289355
1421.3125,6.025595860743574e-07,1.393156802945302e-07,1.4825180851459545e-07,83.71811409521212,83.71811409521212,5.690647609236279,-0.09428601233052447
1421.31640625,5.970352865838366e-07,1.3835663789717797e-07,1.46554784095591e-07,83.9843211506232,83.9843211506232,5.272652510546607,-0.5122811110201972
1421.3203125,5.874893525297762e-07,1.3772094688939471e-07,1.458814260275349e-07,85.33022067107102,85.33022067107102,5.352402070847475,-0.4325315507193288
1421.32421875,5.847900841444812e-07,1.3645831365889254e-07,1.445439770745928e-07,84.78886882313257,84.78886882313257,5.320324957225495,-0.4646086643413092
1421.328125,5.794286964268816e-07,1.352072563194278e-07,1.425607593602188e-07,84.78886882313257,84.78886882313257,4.883337905771967,-0.9015957157948371
1421.33203125,5.727960309858292e-07,1.3396766874259359e-07,1.4190575216890925e-07,85.05904285001418,85.05904285001418,5.336333774764398,-0.4485998468024057
1421.3359375,5.649369748123029e-07,1.3212956341865753e-07,1.3963683610559392e-07,85.05904285001407,85.05904285001407,5.116930496904033,-0.6680031246627713
1421.33984375,5.571857489319299e-07,1.3152248321922376e-07,1.3899526312133526e-07,86.14982587164991,86.14982587164991,5.178906071285823,-0.6060275502809809
1421.34375,5.520774392807574e-07,1.288249551693135e-07,1.361444682465951e-07,84.78886882313266,84.78886882313266,5.101579881642309,-0.6833537399244953
1421.34765625,5.482769649208537e-07,1.2823305826560204e-07,1.3645831365889254e-07,85.05904285001405,85.05904285001405,5.776658826793039,-0.008274794773765137
1421.3515625,5.382697825162887e-07,1.2618275345906705e-07,1.336595516546442e-07,85.33022067107075,85.33022067107075,5.352402070847489,-0.4325315507193146
1421.35546875,5.296634438916581e-07,1.2560299636948753e-07,1.327394457729739e-07,86.70133863935236,86.70133863935236,5.21024165304614,-0.5746919685206642
1421.359375,5.260172663907063e-07,1.2359474334445107e-07,1.309181922999407e-07,85.60240716800591,85.60240716800591,5.368530134733859,-0.4164034868329445
1421.36328125,5.199959965335158e-07,1.221799660164871e-07,1.294195841449985e-07,85.60240716800591,85.60240716800591,5.368530134733831,-0.4164034868329729
1421.3671875,5.105049999754059e-07,1.1939881044642744e-07,1.270574105208542e-07,85.0590428500143,85.0590428500143,5.7766588267928825,-0.008274794773921457
1421.37109375,5.035006087879052e-07,1.1803206356517298e-07,1.2445146117713856e-07,85.33022067107078,85.33022067107078,4.912780352637114,-0.87215326892969
1421.375,4.954501908047905e-07,1.1748975549395303e-07,1.2416523075924107e-07,86.7013386393524,86.7013386393524,5.210241653046111,-0.5746919685206926
1421.37890625,4.875284901033865e-07,1.148153621496883e-07,1.2189895989248662e-07,85.87560725353829,85.87560725353829,5.606621225279483,-0.1783123962873212
1421.3828125,4.841723675840994e-07,1.137627285823431e-07,1.202264434617412e-07,85.60240716800593,85.60240716800593,5.147803104047739,-0.6371305175190649
1421.38671875,4.775292736576907e-07,1.1297959146727976e-07,1.199499303149378e-07,86.42506799783521,86.42506799783521,5.6405205120576625,-0.14441310950914144
1421.390625,4.698941086052151e-07,1.1246049739669257e-07,1.1939881044642744e-07,87.81680762996268,87.81680762996268,5.726384664137541,-0.05854895742926303
1421.39453125,4.655860935229591e-07,1.109174815262402e-07,1.1694993910198711e-07,87.25698565776538,87.25698565776538,5.017571120338687,-0.7673625012281171
1421.3984375,4.549880601500485e-07,1.0839269140212038e-07,1.1561122421920994e-07,87.25698565776538,87.25698565776538,6.1439574012027265,0.3590237796359226
1421.40234375,4.49779854893288e-07,1.0789467222298286e-07,1.1428783347897712e-07,88.09829708669758,88.09829708669758,5.516420910048765,-0.26851271151803857
1421.40625,4.41570447353313e-07,1.054386896391258e-07,1.122018454301963e-07,87.53637221029912,87.53637221029912,5.93556220909737,0.15062858753056574
1421.41015625,4.355118736855688e-07,1.0519618738232223e-07,1.1142945335917293e-07,88.94914188027784,88.94914188027784,5.5668366336160915,-0.21809698795071242
1421.4140625,4.2953642676488724e-07,1.0351421666793431e-07,1.0964781961431852e-07,88.6644589580556,88.6644589580556,5.549968109980142,-0.2349655115866618
1421.41796875,4.24619563946313e-07,1.0209394837076808e-07,1.0839269140212038e-07,88.38084578377351,88.38084578377351,5.761183312318039,-0.023750309248764978
1421.421875,4.1975898399100733e-07,1.0069316688518045e-07,1.0641430182243164e-07,88.09829708669771,88.09829708669771,5.289613352499373,-0.495320269067431
1421.42578125,4.13047501990161e-07,9.908319448927686e-08,1.054386896391258e-07,88.09829708669785,88.09829708669785,5.971605766684675,0.18667214511787122
1421.4296875,4.055085354483835e-07,9.817479430199844e-08,1.0375284158180116e-07,89.23489985531707,89.23489985531707,5.354192290777576,-0.43074133078922827
1421.43359375,3.9810717055349735e-07,9.594006315159337e-08,1.0209394837076808e-07,88.6644589580557,88.6644589580557,6.00792109791729,0.222987476350486
1421.4375,3.9355007545577766e-07,9.440608762859227e-08,1.0046157902783956e-07,88.09829708669749,88.09829708669749,5.971605766684931,0.18667214511812702
1421.44140625,3.854783576657717e-07,9.31107875467829e-08,9.88553094656939e-08,88.94914188027784,88.94914188027784,5.796244656645911,0.011311035079106802
1421.4453125,3.810658233937734e-07,9.225714271547628e-08,9.772372209558111e-08,89.23489985531683,89.23489985531683,5.5837688581363665,-0.20116476343043743
1421.44921875,3.7325015779572067e-07,9.036494737223023e-08,9.638290236239706e-08,89.23489985531707,89.23489985531707,6.275678814885808,0.4907451933190039
1421.453125,3.6897759857015046e-07,8.953647655495937e-08,9.484184633008979e-08,89.52173822246935,89.52173822246935,5.600765099913957,-0.1841685216528468
1421.45703125,3.622429984166987e-07,8.790225168308842e-08,9.332543007969923e-08,89.52173822246938,89.52173822246938,5.831571307027389,0.04663768546058478
1421.4609375,3.556313185689851e-07,8.709635899560796e-08,9.204495717531722e-08,90.68000361861124,90.68000361861124,5.436299487163538,-0.34863413440326596
1421.46484375,3.4994516702835694e-07,8.590135215053961e-08,9.057326008981997e-08,90.97232526024264,90.97232526024264,5.2196369103569396,-0.5652967112098644
1421.46875,3.435579478998747e-07,8.375292821268826e-08,8.89201117857948e-08,90.09867766408516,90.09867766408516,5.8671659073475695,0.08223228578076558
1421.47265625,3.3806483620598154e-07,8.279421637123345e-08,8.790225168308842e-08,90.68000361861138,90.68000361861138,5.903031136026172,0.11809751445936811
1421.4765625,3.3189445755261034e-07,8.147042840208388e-08,8.609937521846017e-08,90.97232526024237,90.97232526024237,5.452908474730265,-0.33202514683653916
1421.48046875,3.2658783217233604e-07,7.998342550070292e-08,8.491804750363144e-08,90.68000361861137,90.68000361861137,5.903031136026172,0.11809751445936811
1421.484375,3.228494121712638e-07,7.852356346100726e-08,8.336811846196348e-08,89.80966235573226,89.80966235573226,5.849334946859798,0.06440132529299447
1421.48828125,3.155004623374627e-07,7.691304402866098e-08,8.203515443298177e-08,90.09867766408519,90.09867766408519,6.333203066554518,0.5482694449877137
1421.4921875,3.118889584093935e-07,7.585775750291836e-08,8.053784411990676e-08,89.80966235573226,89.80966235573226,5.849334946859997,0.06440132529319342
1421.49609375,3.0478949896279863e-07,7.464487584100653e-08,7.888601176185548e-08,90.68000361861095,90.68000361861095,5.436299487163538,-0.34863413440326596
1421.5,3.0478949896279863e-07,7.464487584100653e-08,7.888601176185548e-08,90.68000361861095,90.68000361861095,5.436299487163538,-0.34863413440326596
