Velocity,Brightness Temperature,Velocity Corrected
191.1688603027304,-0.12769167983766394,196.0125644229084
190.34440272209156,-0.3153529119169569,195.18810684226958
189.519945141486,-0.06337533461222833,194.36364926166402
188.69548756084717,0.4467401710904433,193.5391916810252
187.8710299802083,0.22734428482155877,192.71473410038632
187.04657239960275,0.024897743347924717,191.89027651978077
186.22211481896392,0.04275595833846424,191.06581893914193
185.39765723832508,-0.12769167983791974,190.2413613585031
184.5731996577195,-0.11023510141451354,189.41690377789752
183.74874207708066,0.6016992666004377,188.59244619725868
182.92428449644183,0.1330841027341343,187.76798861661985
182.099826915803,-0.11023510141475512,186.943531035981
181.2753693351974,0.6411900448574706,186.11907345537543
180.45091175455858,0.4342716924673091,185.2946158747366
179.62645417391974,0.2066124329757777,184.47015829409776
178.8019965933142,0.1330841027341485,183.6457007134922
177.97753901267532,0.6610502013955717,182.82124313285334
177.1530814320365,0.1697059404091057,181.9967855522145
176.32862385143093,0.9490518993626047,181.17232797160895
175.5041662707921,-0.03972988729557514,180.34787039097012
174.67970869015323,0.20661243297580612,179.52341281033125
173.85525110954768,0.41509523053482056,178.6989552297257
173.03079352890884,0.11487902273808359,177.87449764908686
172.20633594827,0.3769642155775337,177.05004006844803
171.38187836766443,0.3015793176070254,176.22558248784244
170.5574207870256,0.11487902273789885,175.4011249072036
169.73296320638676,0.5430311153824796,174.57666732656477
168.9085056257812,0.30157931760698276,173.75220974595922
168.08404804514234,-0.4029314356979192,172.92775216532036
167.2595904645035,0.26431952186965546,172.10329458468152
166.43513288386467,-0.23103184076706995,171.27883700404269
165.61067530325911,0.5869834987298539,170.45437942343713
164.78621772262025,0.4467401710904575,169.62992184279827
163.96176014198142,0.172408731212915,168.80546426215943
163.13730256137586,-0.08082873048705252,167.98100668155388
162.31284498073703,0.15423608501589925,167.15654910091504
161.48838740009816,0.35227059424443397,166.33209152027618
160.6639298194926,-0.11553698218770236,165.50763393967063
159.83947223885377,0.10013090280969905,164.6831763590318
159.01501465821494,-0.13279249810147675,163.85871877839296
158.19055707760936,0.24124789821864923,163.03426119778737
157.36609949697052,0.5098475159915701,162.20980361714854
156.54164191633168,0.4527560421703818,161.3853460365097
155.71718433572613,0.06440132529310816,160.56088845590415
154.89272675508727,-0.21809698795071242,159.73643087526528
154.06826917444843,0.20479567134366405,158.91197329462645
153.2438115938096,0.011311035078936271,158.0875157139876
152.41935401320404,0.3776298403584555,157.26305813338206
151.59489643256518,0.11485414207719558,156.4386005527432
150.77043885192634,0.624519819152912,155.61414297210436
149.9459812713208,0.1506285875306368,154.7896853914988
149.12152369068195,0.32201984343653933,153.96522781085997
148.2970661100431,-0.31836354771649766,153.1407702302211
147.47260852943754,-0.4792665558681186,152.31631264961555
146.6481509487987,-0.12736843834305134,151.49185506897672
145.82369336815984,0.11485414207706768,150.66739748833785
144.99923578755428,0.07934618117758774,149.8429399077323
144.17477820691545,0.35902377963590837,149.01848232709347
143.3503206262766,-0.351287703441141,148.19402474645463
142.52586304567106,0.43408270534907345,147.36956716584908
141.7014054650322,0.41542587055366553,146.5451095852102
140.87694788439336,-0.4164034868329729,145.72065200457138
140.0524903037878,-0.4646086643412666,144.89619442396582
139.22803272314894,0.35986792819963753,144.07173684332696
138.4035751425101,0.5094065951662579,143.24727926268812
137.57911756187127,-0.2785118098560808,142.4228216820493
136.75465998126572,-0.025604572303944195,141.59836410144374
135.93020240062685,-0.07721068832402622,140.77390652080487
135.10574481998802,-0.07721068832395517,139.94944894016604
134.28128723938246,0.21264931395373665,139.12499135956048
133.45682965874363,0.009119369144304557,138.30053377892165
132.63237207810477,0.00911936914402034,137.47607619828278
131.8079144974992,0.23070870499975982,136.65161861767723
130.98345691686038,-0.21196032538116683,135.8271610370384
130.15899933622154,-0.21196032538138,135.00270345639956
129.33454175561596,-0.21196032538135157,134.17824587579398
128.51008417497712,-0.24535932928047188,133.35378829515514
127.68562659433829,-0.1951676277908767,132.5293307145163
126.86116901373272,-0.2119603253814084,131.70487313391075
126.03671143309388,-0.025604572303972617,130.88041555327192
125.21225385245504,-0.04287027459922044,130.05595797263305
124.38779627184948,0.5791632041659547,129.2315003920275
123.56333869121063,0.15887094342716424,128.40704281138866
122.7388811105718,-0.2286907921511947,127.58258523074983
121.91442352993295,0.39683801766348736,126.75812765011098
121.0899659493274,0.1946567717060823,125.93367006950542
120.26550836868854,-0.21196032538138,125.10921248886658
119.44105078804971,-0.04287027459909254,124.28475490822774
118.61659320744414,-0.6680031246627713,123.46029732762217
117.7921356268053,-0.04287027459927728,122.63583974698334
116.96767804616645,0.12334866003778089,121.81138216634449
116.1432204655609,-0.22869079215140786,120.98692458573893
115.31876288492205,0.1588709434271358,120.16246700510008
114.49430530428322,-0.07721068832396938,119.33800942446125
113.66984772367765,-0.27851180985610924,118.51355184385568
112.84539014303881,0.1588709434271358,117.68909426321684
112.02093256239996,0.5411553945096905,116.864636682578
111.19647498179441,-0.1112984862874491,116.04017910197244
110.37201740115556,0.48466591098553025,115.21572152133359
109.54755982051672,0.5791632041657699,114.39126394069476
108.72310223991116,0.35986792819968016,113.56680636008919
107.89864465927232,-0.042870274599206226,112.74234877945035
107.07418707863347,0.10568555640741195,111.9178911988115
106.24972949799464,0.14107701737232858,111.09343361817267
105.42527191738907,0.3049219041152931,110.2689760375671
104.60081433675023,0.37831881380553867,109.44451845692826
103.77635675611138,0.5791632041658694,108.62006087628941
102.95189917550583,0.5791632041658694,107.79560329568386
102.12744159486698,0.10568555640741195,106.97114571504501
101.30298401422814,0.3049219041152931,106.14668813440618
100.47852643362258,0.34148503214006,105.32223055380061
99.65406885298374,-0.09428601233053868,104.49777297316177
98.82961127234489,0.5222562699661957,103.67331539252292
98.00515369173934,0.6625988427341305,102.84885781191737
97.18069611110049,0.12334866003790879,102.02440023127852
96.35623853046164,0.08808739343510652,101.19994265063967
95.53178094985608,0.08808739343503547,100.37548507003412
94.70732336921724,-0.14513608822916169,99.55102748939527
93.8828657885784,0.4473505357526655,98.72656990875643
93.05840820797285,0.2686268409749637,97.90211232815088
92.233950627334,-0.3926380961847933,97.07765474751203
91.40949304669515,0.05308464703731275,96.25319716687318
90.58503546605631,-0.17872588376502208,95.42873958623434
89.76057788545074,0.21468128408071507,94.60428200562878
88.93612030481191,0.19683071470791802,93.77982442498994
88.11166272417306,0.3735343087930154,92.95536684435109
87.2872051435675,0.39188735594314394,92.13090926374554
86.46274756292866,-0.06742444073061549,91.30645168310669
85.63828998228982,-0.27851180985612345,90.48199410246785
84.81383240168425,-0.0503969741492476,89.65753652186228
83.98937482104542,0.5862331784444912,88.83307894122345
83.16491724040657,0.6052200962956569,88.0086213605846
82.34045965980101,0.018337955294644104,87.18416377997904
81.51600207916216,0.42879514858356416,86.3597061993402
80.69154449852333,0.4103075292581231,85.53524861870136
79.86708691791776,0.053084647037412225,84.71079103809579
79.04262933727892,0.2505790335621789,83.88633345745696
78.21817175664007,-0.34408665830966,83.0618758768181
77.39371417600124,0.07055386002899766,82.23741829617927
76.56925659539567,-0.36032996337250367,81.4129607155737
75.74479901475684,-0.17872588376514997,80.58850313493487
74.92034143411799,-0.11129848628764805,79.76404555429602
74.09588385351243,-0.49644901172069567,78.93958797369046
73.27142627287358,-0.14513608822914748,78.11513039305161
72.44696869223475,0.5034265527936164,77.29067281241278
71.62251111162918,0.34148503214006,76.46621523180721
70.79805353099034,0.5791632041657699,75.64175765116838
69.9735959503515,-0.2453593292804861,74.81730007052953
69.14913836974594,0.3414850321402447,73.99284248992397
68.32468078910709,0.37831881380552446,73.16838490928512
67.50022320846826,-0.042870274599376756,72.34392732864629
66.67576562786269,0.15887094342722108,71.51946974804072
65.85130804722385,0.560124260513323,70.69501216740188
65.026850466585,-0.24535932928047188,69.87055458676303
64.20239288597945,0.3049219041153073,69.04609700615748
63.3779353053406,0.14107701737232858,68.22163942551863
62.55347772470176,-0.025604572303929984,67.39718184487978
61.729020144062915,0.1767307552041366,66.57272426424095
60.904562563457354,0.34148503214006,65.74826668363538
60.08010498281851,0.541155394509719,64.92380910299654
59.25564740217967,-0.3982177757039942,64.0993515223577
58.43118982157411,0.12334866003780931,63.27489394175214
57.606732240935266,0.35986792819966595,62.4504363611133
56.78227466029642,0.5791632041657984,61.625978780474455
55.95781707969086,0.37831881380551025,60.801521199868894
55.13335949905202,0.5601242605134367,59.97706361923005
54.30890191841318,0.1410770173722149,59.15260603859121
53.484444337807616,1.060208884301037,58.32814845798565
52.659986757168774,0.5601242605134367,57.503690877346806
51.83552917652993,0.41542587055367974,56.67923329670796
51.01107159592437,0.3968380176632884,55.8547757161024
50.18661401528553,0.41542587055367974,55.03031813546356
49.362156434646685,0.6174526797650977,54.20586055482472
48.537698854041125,0.8385759111866413,53.38140297421916
47.71324127340228,0.19465677170623863,52.556945393580314
46.88878369276344,1.2190706886621605,51.73248781294147
46.0643261121246,0.14107701737230016,50.90803023230263
45.239868531519036,1.019271504921452,50.08357265169707
44.415410950880194,1.3249326185973622,49.259115071058226
43.59095337024135,1.928684029098509,48.43465749041938
42.76649578963579,1.2400868631213378,47.61019990981382
41.94203820899695,1.5269287492730008,46.78574232917498
41.117580628358105,1.7056704176731934,45.96128474853614
40.293123047752545,1.1429987979120604,45.136827167930576
39.4686654671137,1.9055918260169626,44.312369587291734
38.64420788647486,1.30360326474349,43.48791200665289
37.8197503058693,1.5269287492731998,42.66345442604733
36.995292725230456,2.1047765452867004,41.83899684540849
36.170835144591614,2.3518226431104274,41.014539264769645
35.34637756398605,2.3032281148067177,40.190081684164085
34.52191998334721,2.525778216162653,39.36562410352524
33.69746240270837,1.7100956669412746,38.5411665228864
32.87300482210281,2.8410460121232326,37.71670894228084
32.048547241463964,2.3924758398728905,36.892251361641996
31.22408966082512,3.0756741925170594,36.06779378100315
30.399632080186276,3.3069940717084343,35.243336200364304
29.575174499580715,4.22604748047684,34.41887861975874
28.750716918941873,4.229854649246651,33.5944210391199
27.92625933830303,4.694437341404342,32.76996345848106
27.10180175769747,6.5626823691621645,31.945505877875497
26.277344177058627,6.801934942496434,31.121048297236655
25.452886596419784,7.991241914822954,30.296590716597812
24.628429015814223,7.994999035311142,29.47213313599225
23.80397143517538,8.957034199516546,28.64767555535341
22.97951385453654,9.443231047313876,27.823217974714566
22.155056273930978,9.931641873511243,26.998760394109006
21.330598693292135,11.156849462996181,26.174302813470163
20.506141112653292,11.900219066466537,25.34984523283132
19.68168353204773,13.148076144892105,24.52538765222576
18.85722595140889,14.157437558188708,23.700930071586917
18.032768370770047,15.68707602268113,22.876472490948075
17.208310790164486,17.49784801739769,22.052014910342514
16.383853209525643,18.810209015091576,21.22755732970367
15.559395628886799,20.671518467040674,20.40309974906483
14.734938048247956,22.291402709244327,19.578642168425986
13.910480467642396,23.38495787224038,18.754184587820426
13.086022887003553,24.488569309913746,17.929727007181583
12.26156530636471,26.441733656394664,17.10526942654274
11.43710772575915,28.426524363832062,16.28081184593718
10.612650145120307,30.733748355043478,15.456354265298337
9.788192564481463,31.612092522734873,14.631896684659493
8.963734983875904,33.38352680771848,13.807439104053934
8.139277403237061,33.68398896417128,12.982981523415091
7.314819822598218,35.18290356838699,12.158523942776249
6.490362241992658,37.61516842364139,11.334066362170688
5.665904661353815,38.23276320543118,10.509608781531846
4.841447080714971,39.473084238248134,9.685151200893001
4.016989500109412,41.038717217979865,8.860693620287442
3.192531919470569,41.04203397980177,8.0362360396486
2.3680743388317254,41.99137275836404,7.211778459009755
1.5436167582261657,42.31146830154526,6.3873208784041955
0.7191591775873225,43.909691916066635,5.562863297765352
-0.10529840305152073,41.68523073700027,4.7384057171265095
-0.9297559836570803,42.32136795474,3.9139481365209496
-1.7542135643292072,41.69184742208208,3.0894905558488226
-2.578671144934767,41.69515576462311,2.265032975243263
-3.4031287255403266,40.44156615097404,1.4405753946377033
-4.227586306212453,38.88998188409971,0.6161178139655767
-5.052043886818013,38.276367447180576,-0.2083397666399831
-5.876501467423573,35.84012958902957,-1.032797347245543
-6.700959048095699,33.79309724446837,-1.857254927917669
-7.525416628701259,32.55796173675351,-2.681712508523229
-8.349874209306819,31.32529024357503,-3.506170089128789
-9.174331789978945,29.845101422657937,-4.330627669800915
-9.998789370584506,28.424735960675438,-5.155085250406476
-10.823246951190065,27.20131751678304,-5.979542831012035
-11.647704531862193,25.263865080932764,-6.804000411684163
-12.472162112467752,23.987911528576337,-7.6284579922897215
-13.29661969307331,22.213180791100047,-8.45291557289528
-14.121077273745438,20.237537863426585,-9.277373153567408
-14.945534854350997,19.408562285791792,-10.101830734172967
-15.769992434956556,17.934414292962945,-10.926288314778526
-16.594450015628684,17.14741322553272,-11.750745895450654
-17.418907596234245,16.143000643944053,-12.575203476056215
-18.243365176839802,15.147796572253899,-13.399661056661772
-19.06782275751193,14.347348411427266,-14.2241186373339
-19.89228033811749,13.07207872748484,-15.04857621793946
-20.716737918723048,13.07207872748484,-15.873033798545018
-21.541195499395176,12.1630714917349,-16.697491379217148
-22.365653080000737,11.069109657684766,-17.52194895982271
-23.19011066067286,10.259130241085334,-18.346406540494833
-24.014568241278422,10.781088013590466,-19.170864121100394
-24.839025821883983,9.738127353675882,-19.995321701705954
-25.66348340255611,9.446243568903416,-20.81977928237808
-26.487940983161668,8.751070751570271,-21.64423686298364
-27.31239856376723,8.645905485328573,-22.4686944435892
-28.136856144439356,8.092474509613329,-23.293152024261325
-28.961313725044914,7.513946808405169,-24.117609604866885
-29.785771305650474,7.202662846223777,-24.942067185472446
-30.610228886322602,7.24152587790832,-25.76652476614457
-31.43468646692816,7.009343151678397,-26.59098234675013
-32.259144047533724,6.7402151901247755,-27.415439927355692
-33.08360162820585,6.352228827939729,-28.239897508027816
-33.90805920881141,6.388597123279286,-29.064355088633377
-34.73251678941697,6.264985918672938,-29.888812669238938
-35.556974370089094,6.228912159025999,-30.713270249911062
-36.381431950694655,5.5336456682970585,-31.537727830516623
-37.205889531300215,5.6958897367597,-32.362185411122184
-38.03034711197234,5.302955398871152,-33.18664299179431
-38.8548046925779,5.799548115474938,-34.01110057239987
-39.67926227318346,5.007950914347379,-34.83555815300543
-40.503719853855586,5.8912736606525336,-35.660015733677554
-41.328177434461146,5.23673604569105,-36.484473314283115
-42.15263501506671,5.236736045690922,-37.308930894888675
-42.97709259573883,5.072795702341711,-38.1333884755608
-43.80155017634439,5.499784808032874,-38.95784605616636
-44.62600775694995,5.171002726215622,-39.78230363677192
-45.45046533762208,5.365581741108773,-40.606761217444046
-46.27492291822764,5.627418021272309,-41.431218798049606
-47.0993804988332,5.365581741108958,-42.25567637865517
-47.92383807950532,4.943582071088787,-43.08013395932729
-48.748295660110884,5.466048581230925,-43.90459153993285
-49.572753240716445,5.891273660652505,-44.72904912053841
-50.39721082138857,5.856415081070654,-45.55350670121054
-51.22166840199413,6.315994095811551,-46.3779642818161
-52.046125982666254,5.799548115475037,-47.20242186248822
-52.870583563271815,6.315994095811565,-48.02687944309378
-53.695041143877376,6.657763033114197,-48.851337023699344
-54.5194987245495,6.81531166760681,-49.67579460437147
-55.34395630515506,7.1634366915944305,-50.50025218497703
-56.16841388576062,6.620564972835911,-51.32470976558259
-56.992871466432746,7.358976274012537,-52.149167346254714
-57.81732904703831,7.553796123529242,-52.973624926860275
-58.64178662764387,8.175621500145116,-53.798082507465836
-59.46624420831599,8.325946926707207,-54.62254008813796
-60.29070178892155,8.559957553307303,-55.44699766874352
-61.11515936952711,8.819709688673147,-56.27145524934908
-61.93961695019924,8.732487492306237,-57.095912830021206
-62.7640745308048,9.355404715402006,-57.92037041062677
-63.58853211141036,9.82493773808135,-58.74482799123233
-64.41298969208249,10.597758669836455,-59.56928557190446
-65.23744727268804,10.988809122296619,-60.39374315251001
-66.06190485329361,10.97992168777036,-61.21820073311558
-66.88636243396573,11.322612480703985,-62.0426583137877
-67.7108200145713,11.703781259183575,-62.867115894393265
-68.53527759517685,12.028965959398239,-63.69157347499882
-69.35973517584898,11.893318350748007,-64.51603105567095
-70.18419275645454,12.324231000558175,-65.3404886362765
-71.0086503370601,12.699521493535872,-66.16494621688207
-71.83310791773222,12.324231000558104,-66.98940379755419
-72.65756549833779,12.54188479133062,-67.81386137815976
-73.48202307894334,12.51221953218823,-68.63831895876531
-74.30648065961547,12.99770370212136,-69.46277653943744
-75.13093824022103,13.184677036068809,-70.287234120043
-75.9553958208266,12.75468215012518,-71.11169170064856
-76.77985340149871,12.324231000558047,-71.93614928132068
-77.60431098210428,11.999238234018794,-72.76060686192625
-78.42876856270983,12.487171232151017,-73.5850644425318
-79.25322614338197,11.030087482856846,-74.40952202320393
-80.07768372398752,10.838820474929424,-75.23397960380949
-80.90214130459309,10.45416800342348,-76.05843718441506
-81.7265988852652,10.357251291510142,-76.88289476508717
-82.55105646587077,9.547117284834048,-77.70735234569274
-83.37551404654289,8.776018181667258,-78.53180992636486
-84.19997162714846,8.538482921634472,-79.35626750697043
-85.02442920775401,8.065050092891259,-80.18072508757598
-85.84888678842614,7.667245063718713,-81.00518266824811
-86.6733443690317,6.620564972835826,-81.82964024885366
-87.49780194963726,6.657763033114225,-82.65409782945923
-88.3222595303094,7.28053200054342,-83.47855541013136
-89.14671711091495,6.157162784971863,-84.30301299073692
-89.9711746915205,6.192971327337251,-85.12747057134247
-90.79563227219263,6.085940033610942,-85.9519281520146
-91.62008985279819,5.76486773371612,-86.77638573262016
-92.44454743340376,4.975707285067163,-87.60084331322572
-93.26900501407589,5.269784675661871,-88.42530089389786
-94.09346259468144,4.943582071088901,-89.24975847450341
-94.917920175287,4.5210766597760745,-90.07421605510896
-95.74237775595913,4.324747829477875,-90.8986736357811
-96.5668353365647,4.26445361447448,-91.72313121638666
-97.39129291717025,4.174838898670348,-92.54758879699222
-98.21575049784238,3.922524330404091,-93.37204637766435
-99.04020807844793,3.448725253777571,-94.1965039582699
-99.86466565905349,3.257608286446885,-95.02096153887545
-100.68912323972562,3.338914331357831,-95.84541911954759
-101.51358082033119,2.972418694436616,-96.66987670015315
-102.33803840093674,3.843044292163473,-97.49433428075871
-103.16249598160887,2.9201897804042183,-98.31879186143084
-103.98695356221442,2.97241869443663,-99.14324944203639
-104.81141114281998,3.393617780606153,-99.96770702264195
-105.63586872349211,3.393617780606153,-100.79216460331408
-106.46032630409768,3.421120771488294,-101.61662218391965
-107.28478388470323,3.393617780606167,-102.4410797645252
-108.10924146537536,3.169679466538202,-103.26553734519733
-108.93369904598092,2.9462561963006983,-104.08999492580288
-109.75815662658648,3.590000245271245,-104.91445250640845
-110.5826142072586,3.142946034575875,-105.73891008708057
-111.40707178786417,2.81687578990476,-106.56336766768614
-112.23152936846972,3.3662157949470988,-107.38782524829169
-113.05598694914185,2.5723300419695967,-108.21228282896382
-113.88044452974741,2.6474230825653997,-109.03674040956938
-114.70490211041954,2.3781682752442244,-109.86119799024151
-115.52935969102509,2.3781682752441107,-110.68565557084706
-116.35381727163066,2.1123828650908116,-111.51011315145263
-117.17827485230278,2.5474815749972812,-112.33457073212475
-118.00273243290835,1.5067910185278244,-113.15902831273031
-118.8271900135139,1.8273697326883998,-113.98348589333587
-119.65164759418603,1.2901978323244272,-114.807943474008
-120.47610517479158,1.185709468745646,-115.63240105461355
-121.30056275539715,1.1650392906152582,-116.45685863521912
-122.12502033606927,1.3565752922655214,-117.28131621589124
-122.94947791667484,1.356575292265351,-118.1057737964968
-123.77393549728039,1.1034773299005742,-118.93023137710236
-124.59839307795252,0.4001120924412369,-119.75468895777449
-125.42285065855808,0.9182392635361261,-120.57914653838004
-126.24730823916364,0.4737517319089797,-121.40360411898561
-127.07176581983576,1.083105030979727,-122.22806169965773
-127.89622340044133,0.10854854897890576,-123.0525192802633
-128.72068098104688,0.7409828417920785,-123.87697686086885
-129.545138561719,0.7409828417920643,-124.70143444154097
-130.36959614232458,0.37353430879291594,-125.52589202214655
-131.19405372293014,-0.24517146626515895,-126.3503496027521
-132.01851130360225,0.5484663629901583,-127.17480718342422
-132.8429688842078,0.37353430879291594,-127.99926476402977
-133.6674264648134,0.7798715482654792,-128.82372234463537
-134.4918840454855,-0.26163163508126885,-129.6481799253075
-135.31634162609106,0.6242764586900513,-130.47263750591304
-136.1407992066966,0.16132463296671418,-131.2970950865186
-136.96525678736876,0.4287951485838484,-132.12155266719074
-137.7897143679743,-0.636861004676927,-132.9460102477963
-138.61417194857987,0.17904526727790326,-133.77046782840185
-139.43862952925198,0.41030752925832203,-134.59492540907397
-140.26308710985757,0.2505790335621789,-135.41938298967955
-141.08754469046312,-0.1787258837649226,-136.2438405702851
-141.91200227113524,0.21468128408065823,-137.06829815095722
-142.7364598517408,0.01833795529443094,-137.89275573156277
-143.56091743241294,0.25057903356219313,-138.71721331223492
-144.3853750130185,-0.14513608822934643,-139.54167089284047
-145.20983259362404,-0.01615511679350945,-140.36612847344603
-146.0342901742962,-0.6060583241682842,-141.19058605411817
-146.85874775490174,0.0010598678007660567,-142.01504363472372
-147.6832053355073,-0.1787258837650505,-142.83950121532928
-148.5076629161794,-0.3765136811241909,-143.6639587960014
-149.332120496785,0.05308464703721327,-144.48841637660698
-150.15657807739055,0.17904526727790326,-145.31287395721253
-150.98103565806267,0.14366850485382443,-146.13733153788465
-151.80549323866822,-0.6214878713918317,-146.9617891184902
-152.6299508192738,0.17904526727790326,-147.78624669909578
-153.45440839994592,-0.6521779923218354,-148.6107042797679
-154.27886598055147,0.018337955294516206,-149.43516186037346
-155.10332356115703,-0.6060583241682842,-150.259619440979
-155.92778114182917,0.03567944723201677,-151.08407702165115
-156.75223872243473,-0.8189876992484635,-151.9085346022567
-157.57669630304028,0.0010598678007802675,-152.73299218286226
-158.4011538837124,-0.42471014788295847,-153.55744976353438
-159.22561146431798,0.03567944723201677,-154.38190734413996
-160.05006904492353,0.410307529258251,-155.20636492474551
-160.87452662559565,-0.590572093035501,-156.03082250541763
-161.6989842062012,0.03567944723198835,-156.85528008602319
-162.52344178680679,-0.19542859276421254,-157.67973766662877
-163.3478993674789,-0.37651368112407724,-158.50419524730088
-164.17235694808446,-0.2120702328556483,-159.32865282790644
-164.99681452869,-0.19542859276422675,-160.153110408512
-165.82127210936216,-0.2120702328555204,-160.97756798918414
-166.6457296899677,0.03567944723201677,-161.8020255697897
-167.47018727057326,-0.17872588376502208,-162.62648315039525
-168.29464485124538,-0.3926380961847933,-163.45094073106736
-169.11910243185096,0.05308464703731275,-164.27539831167294
-169.94356001245652,-0.17872588376514997,-165.0998558922785
-170.76801759312863,-0.5750289063370779,-165.92431347295062
-171.5924751737342,-0.3926380961847791,-166.74877105355617
-172.41693275433977,0.035679447232116246,-167.57322863416175
-173.24139033501189,-0.42471014788293004,-168.39768621483387
-174.06584791561744,-0.033307298167624566,-169.22214379543942
-174.89030549628956,-0.45654836029805423,-170.04660137611154
-175.71476307689514,-0.24517146626525843,-170.87105895671712
-176.5392206575007,-0.033307298167439825,-171.69551653732267
-177.3636782381728,-0.6826445955989833,-172.5199741179948
-178.18813581877836,-0.36032996337250367,-173.34443169860035
-179.01259339938395,0.17904526727791747,-174.16888927920593
-179.83705098005606,-0.21207023285561988,-174.99334685987805
-180.66150856066162,-0.033307298167454036,-175.8178044404836
-181.48596614126717,-0.40870349140564244,-176.64226202108915
-182.31042372193932,-0.3603299633725321,-177.4667196017613
-183.13488130254487,-0.5594284907176466,-178.29117718236685
-183.95933888315042,-0.3114201388427311,-179.1156347629724
-184.78379646382257,-0.36032996337248946,-179.94009234364455
-185.60825404442812,-0.1282484117095457,-180.7645499242501
-186.43271162503368,-0.5280548707216859,-181.58900750485566
-187.2571692057058,0.32316979898006437,-182.41346508552778
-188.08162678631135,-0.12824841170974466,-183.23792266613333
-188.90608436691693,-0.5122811110201972,-184.0623802467389
-189.73054194758905,-0.07721068832395517,-184.88683782741103
-190.5549995281946,-0.32778347953289355,-185.71129540801658
-191.37945710880015,-0.09428601233052447,-186.53575298862214
-192.2039146894723,-0.5122811110201972,-187.36021056929428
-193.02837227007785,-0.4325315507193288,-188.18466814989984
-193.8528298506834,-0.4646086643413092,-189.0091257305054
-194.67728743135555,-0.9015957157948371,-189.83358331117753
-195.5017450119611,-0.4485998468024057,-190.6580408917831
-196.32620259256666,-0.6680031246627713,-191.48249847238864
-197.15066017323878,-0.6060275502809809,-192.30695605306076
-197.97511775384436,-0.6833537399244953,-193.13141363366634
-198.7995753344499,-0.008274794773765137,-193.9558712142719
-199.62403291512203,-0.4325315507193146,-194.780328794944
-200.44849049572758,-0.5746919685206642,-195.60478637554957
-201.27294807633314,-0.4164034868329445,-196.42924395615512
-202.09740565700528,-0.4164034868329729,-197.25370153682726
-202.92186323761084,-0.008274794773921457,-198.07815911743282
-203.7463208182164,-0.87215326892969,-198.90261669803837
-204.57077839888854,-0.5746919685206926,-199.72707427871052
-205.3952359794941,-0.1783123962873212,-200.55153185931607
-206.2196935601662,-0.6371305175190649,-201.3759894399882
-207.04415114077176,-0.14441310950914144,-202.20044702059374
-207.86860872137734,-0.05854895742926303,-203.02490460119932
-208.69306630204946,-0.7673625012281171,-203.84936218187144
-209.517523882655,0.3590237796359226,-204.673819762477
-210.34198146326057,-0.26851271151803857,-205.49827734308255
-211.1664390439327,0.15062858753056574,-206.3227349237547
-211.99089662453827,-0.21809698795071242,-207.14719250436025
-212.81535420514382,-0.2349655115866618,-207.9716500849658
-213.63981178581594,-0.023750309248764978,-208.79610766563792
-214.46426936642152,-0.495320269067431,-209.6205652462435
-215.28872694702707,0.18667214511787122,-210.44502282684905
-216.1131845276992,-0.43074133078922827,-211.26948040752117
-216.93764210830474,0.222987476350486,-212.09393798812673
-217.76209968891033,0.18667214511812702,-212.9183955687323
-218.58655726958244,0.011311035079106802,-213.74285314940443
-219.411014850188,-0.20116476343043743,-214.56731073000998
-220.23547243079355,0.4907451933190039,-215.39176831061553
-221.0599300114657,-0.1841685216528468,-216.21622589128768
-221.88438759207125,0.04663768546058478,-217.04068347189323
-222.7088451726768,-0.34863413440326596,-217.86514105249879
-223.53330275334892,-0.5652967112098644,-218.6895986331709
-224.3577603339545,0.08223228578076558,-219.51405621377648
-225.18221791456006,0.11809751445936811,-220.33851379438204
-226.00667549523217,-0.33202514683653916,-221.16297137505416
-226.83113307583773,0.11809751445936811,-221.9874289556597
-227.6555906564433,0.06440132529299447,-222.8118865362653
-228.48004823711543,0.5482694449877137,-223.6363441169374
-229.30450581772098,0.06440132529319342,-224.46080169754296
-230.12896339832653,-0.34863413440326596,-225.28525927814852
-230.95342097899868,-0.34863413440326596,-226.10971685882066
